LOAD,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-0.0054486792977342935,-0.004674837303785373,-0.013900697686911045,0.013911525682340109,-0.013915083221856417,-0.013871109553682426,0.013910545295848231,-0.011698684976142015,-0.01391083610412136,-0.013915861983301525,0.013909992261974646,-0.0006503309849132111,16218632068742966e-21,-0.0031932163617195697,0.002757064842564022,-0.00319958789559302,-0.0012261346443824817,0.003196460705280346,-0.002318656087028498,-0.0031899226066215702,-0.0031761870167773543,0.0031973583266235173
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0.00031000221234900316,-0.0025509628784023963,0.010055273918483487,0.010104976170721924,0.010087766062479853,-0.01005640910639255,-0.01007342597827382,0.00537287999630176,-0.010099808905363272,-0.010111792239145379,-0.010097576962510013,14012856881795432e-23,30854777001432243e-23,-0.00021356736304883883,0.0001638075096656033,-0.0008960405685656536,-6969580063377612e-20,0.0005411317996937004,-4766649285004032e-22,-0.0016053279130224113,-0.0016642777069909576,0.0015890281439631115
384,-0.0003092446388578418,-0.001211901151134731,-0.00030232351276537894,-0.006184458379998203,-0.006110320639845901,-0.0061216737552481915,0.005882399645850411,-58499584855320474e-21,-0.005967323924841839,-0.006185979280565412,0.006117644866249217,-11615066230416526e-22,-11305306380701707e-22,-7587663842061054e-21,0.00040322136140575476,-13390447861312549e-21,-26146434401283503e-21,26948811133256645e-21,-1519213181609691e-21,-0.0002773876145215001,-0.0011465213292883442,-61800837775558e-19
327,0.0004463427397329023,-0.000671007238044502,-0.0049854906777258845,0.0049819615233850645,0.004978352431501271,-0.004938369698971046,0.00491154871605512,0.0025669089922233657,-0.004977849214937158,-0.004985860208286452,-0.004976168080509269,33068678634146087e-22,3309323549777199e-21,-0.0019199191139749189,1854146373805876e-20,1059526078038553e-20,2110716266656709e-21,46422091221770545e-22,3343494741236963e-21,-13551233332007029e-21,-0.00016102757825153802,7561855065590928e-22
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,-0.00011443828283486113,-0.0009250948357516497,0.005748801663098491,0.0060532145529146875,-0.006031417547180007,-0.006025094473100789,0.006028225036609658,0.0017721958212880695,-0.0060654404769944215,-0.006065707964933387,0.006051867425088064,-5938759760029666e-21,4480788319341511e-21,-0.0019281369285421152,0.001417577110086915,-0.002087862340540439,-0.002058378826804569,0.00209379163418065,-6970155956666224e-20,-0.00209984467355763,-0.002020794964035566,0.002092676770030097
171,-0.016945835386988017,-0.015334805529435336,-0.028244635878615254,0.028255526405984055,-0.028259083456429357,-0.02821504589407997,0.02825453253622423,-0.02592717822891477,-0.028254829331876286,-0.028259865708168297,0.028253971870932038,-0.0023995204150223937,6622770989445081e-20,-0.006473210113734307,0.006013159448115368,-0.00647958772122903,-0.003827611920960483,0.006476458233550975,-0.005515139936632607,-0.006469907749652892,-0.006455870818227349,0.006477357027582009
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.001931222257439691,-0.006422114299998172,0.016602451418195163,0.016632603421027792,0.016623740670644427,-0.01658776505486248,0.015624103281165591,0.011876661132859567,-0.01662935026237211,-0.016637832565337796,-0.016630056012267747,-9567403527477314e-21,-9392402273100675e-21,-0.00024699095197316945,0.00343374749358194,-0.0011692101347209882,-0.0006711871729553343,0.0019236421998480857,-11699112410001877e-21,-0.0045185616723898425,-0.005101762220900974,0.005156920134820886
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,-18615618363471143e-21,-0.00014242893468500994,0.0019901621232346484,-0.0022065219016646903,-0.002009970693570423,-0.002164506224634863,-0.002157854730093084,0.0003052367676024681,0.0022168242428041024,0.0022217865412730575,0.002176325129481127,-26893848578679602e-24,-33149614421523754e-24,-4233537076459015e-23,-3567264514475754e-22,-7212390656929912e-24,-3077696220307735e-22,-38984215654236376e-24,-2177483810622549e-23,-54827247526756384e-24,8588540248870291e-21,-4539077773368927e-23
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,-0.001671835698012658,-0.002839099070854001,-0.010426479642290376,0.010505458124349554,-0.010509106812234936,-0.010471665460907498,0.010498559644233518,-0.0033808612408400274,-0.010508337936414924,-0.010511857958060755,0.010500363944381252,-0.0001353297801665876,4510622751918714e-21,-0.00251999452960211,0.0023547984686632106,-0.0025586112096579183,-0.0015853692156291843,0.002551645661651586,-0.0008810110861114939,-0.002556661358016743,-0.002545082789333325,0.0025513407394730236
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0.0025463948147806947,-0.00467637362009643,-0.013834405144712236,0.013831925259294664,0.01382701771048267,-0.013787801402939448,0.013778633614131675,0.010132233168546612,-0.01382776514823758,-0.01383585857581926,-0.013825453531617016,-0.00010195426866957402,18520988483289313e-22,-0.001899837127369089,0.0012355941071222065,-0.0018923062561929244,-788328386364806e-19,0.0018675012705518523,-0.0005917175692543297,-0.0017997159746508257,-0.0018377215116327367,0.001875870724361739
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,-0.00010865033919049694,-0.0018871276795562886,-0.00785963696276104,0.008523905060203063,-0.008514930549050947,-0.008482471550636472,0.008528693632206374,0.0026133751489020862,-0.008524928496206285,-0.008529831577166691,0.008526801301097786,-299692850921629e-19,-7697444954851695e-21,-0.0035045981462727693,0.0021734271639959613,-0.0036241308968767982,-0.0007660006366362881,0.0036398244121326473,-0.00016335834663372406,-0.003623476737531245,-0.003578680713564847,0.00363572209964913
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-0.002774073762643159,0.02383694081429888,0.0248999250906341,-0.025171898612736276,-0.02500662911593654,-0.025025058777453868,-0.025102546696715855,0.018294125680417883,0.025173964079467037,0.02517989900333073,0.025133260111342093,42252998669334296e-26,4108155152865445e-25,42854000990161234e-26,1501859464916877e-24,44102683137425824e-26,5446840331199687e-25,38775888316217033e-26,4214709735730904e-25,8155668198076005e-25,-2581691209771475e-23,42611138229009526e-26
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.0018389770793749705,-0.006055764932553331,0.01604295872020689,0.016072671583137965,0.016063980166814207,-0.016028235167348637,0.015420013071244854,0.011368670159073835,-0.016069543726861202,-0.016077834875854458,-0.01607020280244098,-18823270941659143e-22,-18810086995224573e-22,13172318016771434e-21,0.0009958120760557854,-12670642009021682e-21,-0.00013338617015822007,0.0003070579187296335,-21470762940345445e-22,-0.0016209806596906157,-0.002108862517248067,0.0021559285915743326
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,-2132199243112809e-20,-0.00035562419650975174,-0.0033942471345655423,0.0036182954555656344,-0.0036127829433426073,-0.003577402884178099,0.0036204143992193683,0.0004479167697863107,-0.003618728129649973,-0.003623838652415473,0.0036215770108593004,-11307444625935359e-21,-13123574357093437e-22,-0.0019113252920209822,0.0007022855467348904,-0.0019893848328136204,-0.0001889731456869992,0.0019963046292892778,-7124105907502232e-20,-0.0019766309639978608,-0.0019180279076923268,0.0019972096753286123
344,-0.0012384435302311703,9861573051050954e-20,0.018197210210324388,-0.01838912077693966,-0.018129314464567337,-0.018267351964699974,-0.018362073448253247,0.01214118687933663,0.018415059806113243,0.018419584410364065,0.01837551801353987,-4644495256284076e-20,-4642529067772072e-20,-45971325782767636e-21,-4046372898469652e-21,-4107030800976075e-20,-8750538257240592e-20,-5250514361254677e-20,-4693525040105895e-20,-23107209601191947e-21,-0.0003978314236505742,-4718712284912385e-20
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,-0.0072920951235107,-0.009403714338543478,-0.020013242827232824,0.02013909262601188,-0.020110013066511723,-0.020095341204560357,0.02009109113610763,-0.02001332270189904,-0.020130283814862926,-0.02013994111013473,-0.019961518571236736,12923569101749854e-22,12780447403853978e-22,2267837177369336e-21,-8301911123433092e-20,35462900433019806e-22,32137021935621513e-22,-14850585014700157e-22,19683540998655102e-22,24277582222349825e-21,0.00039819253354902995,21410159053297795e-22
151,-0.00224486632643206,-0.021586251864690764,-0.0349865949177115,0.03545384892644021,-0.03544625739689433,-0.03541264992755133,0.03545789978463065,0.024776930050081525,-0.035455199336555054,-0.035459838967611956,0.03545697897348887,-0.00017822550014312544,-25726159990524522e-21,-0.0071986258751176035,0.006406157894335518,-0.007270755166182641,-0.004128714978151149,0.007279622238744454,-0.0010801168762472058,-0.007271380796386895,-0.007238274823667679,0.00727744230947841
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,-0.001537315951731788,-0.012852630984434787,0.026222984319175024,0.026371348085978408,0.0034786246029816503,-0.026287829971446408,-0.026359681856602535,0.019485108163286524,-0.026399379400896095,-0.026398845532772608,0.026360922117598884,17367661445721883e-21,16882426621067648e-21,-9800827296890802e-20,0.005033374609203389,-0.00423925599897873,-0.0038566257366401957,0.005051360881164424,7891304369900265e-21,-0.005399729690452215,-0.005391005729011689,0.004693198957780087
68,-8192920108501811e-20,-0.0012508190589456403,-0.006358417341864153,0.00688181358215767,-0.006873758174151201,-0.006840574597771487,0.0068855856571007346,0.0017354774128207628,-0.006883100643477524,-0.006887830653767302,0.006884877432287828,-9719791789181143e-21,-14321194475169774e-22,-0.0016197407880796238,0.0009242354051702817,-0.0016907270751958942,-0.0002938784298164576,0.0016996203233362872,-59846041338365574e-21,-0.0016913348362701391,-0.0016470329251901672,0.0016974286077279244
56,0.03896701257341828,-0.0637851565828833,0.0800272688338115,0.08005472573482209,0.08004702494303295,-0.08000916741777475,0.07985997839698822,0.07477445844991859,-0.0800511410953666,-0.08005986165632617,-0.08005729513111204,-0.000819878985382827,-0.000790541465620187,-0.004114847177392855,0.031740345298167494,-0.007543025190986263,-0.011705679482562292,-0.01271305598553596,-0.0008649181235194092,-0.03404182141649481,-0.037786012396439084,0.03795278120018719
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,-0.0007511690451487141,-0.004567822388443776,0.013908583539517072,-0.014123831601524084,-0.013962980381118206,-0.014141501863886963,-0.01408835260014496,0.00844039413133335,0.014150553625802531,0.014155271947789871,0.014112055225027897,13011871860812985e-22,-7184112053387759e-21,-0.0002570250233345228,-0.0035949158978227924,-0.0007072721628356426,-0.003918043877866456,0.0012010515191814841,-7892112829921416e-22,0.003806764944190938,0.003914644880399942,-7932500018592581e-20
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.0008886321408392295,-0.003117704126990639,0.011097000650941657,0.01112667749714169,0.011117995280247595,-0.011082315415803401,0.010487292152258187,0.006815444491021894,-0.011123563251339341,-0.011131835083019515,-0.011124123585312007,-3148350241205522e-22,-3143675804950785e-22,20661295355856035e-22,0.0002058374934391094,-29140359102050595e-22,-23000616280015318e-21,5365323118629306e-20,-36107329860063375e-23,-0.00044518824104964466,-0.0008600360191336268,0.0008959246948727628
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,-0.00021459763606632154,-0.0003229886718456587,-0.0034115665956353236,0.0034394509399660878,-0.0034428784072279284,-0.0033985958971177455,0.003437027556497607,-0.0012685768574240697,-0.0034383121894796254,-0.00344385866175137,0.00343647059030322,-23034886214495787e-21,10493405629280472e-22,-0.0010046545329925466,0.0007128483276756317,-0.0010198459015483621,-0.0001237207479038785,0.0010155368163674086,-0.00022384124881186934,-0.0010055338876540643,-0.00100400157828303,0.0010166482568767926
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1534980219070059e-20,-0.0016670382639207282,0.00806809803145958,0.008161325361378202,0.008093078468343728,-0.008111640405846443,-0.008141835755461624,0.0034245507033225375,-0.008166546895421012,-0.008169760157664241,0.00814419202877742,6374988225893441e-21,8805123251603986e-21,-0.0019018638096539864,0.0021229604965110616,-0.0028096979930649912,-0.0005690932953959782,0.002892125905768872,-10141950138098377e-21,-0.002898892677949433,-0.002862678463114471,0.0028876302483976657
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-0.009271991933167412,-0.010407846118932085,-0.02204779471440177,0.022075651966863896,-0.022079375346950814,-0.022035027385586714,0.02207179222610023,-0.019653164252938282,-0.022074240808983348,-0.022079864481641565,0.022070117690698554,-0.0004631089336075145,359677069781128e-19,-0.005213109453907683,0.004808729157846026,-0.005239889629435612,-0.0014624307834736339,0.005230311976897495,-0.003865290980795466,-0.005212182393189713,-0.005210074927853969,0.005232720954816639
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,-0.0012943977532065554,-0.002224027640172266,-0.009144317168426952,0.009223455569996875,-0.009227100150270118,-0.009189661109987812,0.00921653429556496,-0.002653097011950656,-0.009226332168450146,-0.009229857890781124,0.009218345855295407,-0.00010365082867246078,34483519527200857e-22,-0.0022000267657356076,0.002035062571453,-0.002238610826789403,-0.0012992387886181095,0.0022316446595953138,-0.0006919137745244608,-0.0022366601928140023,-0.002224809404082262,0.0022313356012563373
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,-7966489503419272e-20,-0.0008570278728012859,0.005813041774271499,0.005960599474089889,0.0028966765206370204,-0.005881658351740038,-0.005947400495541599,0.0019565072326427346,-0.005985051476545267,-0.0059850648255170835,0.005947238744681116,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-0.006614142239933063,-0.0288866280053508,0.04621191277883119,-0.046343059981030166,-0.04600184020548381,-0.04613391853217941,-0.046367620581089675,0.03917879065942653,0.046414755894127246,0.046419261703866344,0.04637632785379253,-0.0001608784847443312,-0.000154957091087482,0.00016248692582454538,0.01007502615854472,0.0009049113467032299,-0.0032399669869901393,-0.001901364617031942,-0.00016630526525096556,-0.0035066782656216766,-0.017703624800982087,-9075789396517653e-20
650,0.0011728124800891582,-0.004029876789088616,0.012759150044703849,0.012788658327120839,0.012780054778879002,-0.012743993411715615,0.012290923856162816,0.008325216872259844,-0.01278544257115033,-0.012793833960466405,-0.012787812831729806,-46234870762495994e-22,-45108297130058705e-22,-4490573943521925e-20,0.0005915047787940497,-0.00015248831777048277,-7722320166783647e-20,0.0001331509195758307,-49900580417483464e-22,-0.0013701485317293982,-0.0024497750318201728,0.0025513873545554844
106,-0.003027228633141865,-0.023895564179160944,0.03916891657007082,0.03932040693554284,-0.03662344360289249,-0.03925242909368176,-0.03929752483317106,0.0319349854239408,-0.0393395608774918,-0.039339386593023606,0.03930472300575727,2970771997695687e-20,4616611582974883e-20,-0.0061757372245119235,0.005024822247542304,-0.00862269078520983,-0.007992336401657918,0.008784458483864999,-36523649937669767e-21,-0.008839782374511884,-0.008690619117978748,0.008708218023776582
435,-0.0015967235389988677,-0.008527796150618494,0.02035863244574121,-0.020572429702970352,-0.020386283507671576,0.02059809905710419,-0.02053516287930579,0.014298641501300668,0.020594721154396423,0.020599504106306066,0.020555766548357113,-28053224963187073e-21,-506303212259307e-19,-0.0007535219648546754,-0.0006930979680676574,-0.0023592132272003408,0.008039671736791376,0.003317103784101827,12051803326418309e-22,-0.007496149744633085,-0.00802059274304362,28984562386147328e-21
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,-0.0002532787252852997,0.0062549010973135255,0.0071110267938994665,-0.007379970488644305,-0.00721665730071358,-0.007236394242945976,-0.007310596724037222,0.002833459305114583,0.007381947132529043,0.0073878971946003125,0.007341110766465653,-6391389083551524e-21,-5859082531617377e-21,-670892482515506e-20,-43779804893395724e-21,-6943484592972227e-21,-1038436441573587e-20,-5208813836754533e-21,-6455698433951995e-21,-20511978518975016e-21,0.0008893479847956326,-6686440332762111e-21
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,-0.00019252411260012314,-0.0010071367029089728,0.004883586920295946,-0.005624304850497808,-0.005545953174933227,-0.005543327425359124,-0.005047405080986167,0.0025914318285882865,0.0055802726034955286,0.005627892369124976,0.005575196485256728,6235743307912017e-23,6393856285830807e-23,5818234343531875e-23,7520256077933607e-23,6691405271715134e-23,6950871991699692e-23,644191473853431e-22,59127127845746974e-24,6825624224507387e-23,-361902712147158e-22,57164229911275954e-24
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,-0.01571108105477692,-0.022123012142089227,-0.03579029501350872,0.035873448789129236,-0.03587698566593289,-0.03583952190261663,0.03586611647850102,-0.02320513501501309,-0.03587625371544245,-0.03587986517221142,0.035868054203140876,-0.0026532164818181547,9098052527112266e-20,-0.011619464351928288,0.011442855785758765,-0.0116586011868558,-0.010421897164955451,0.011651578809773189,-0.008816868726899463,-0.01165663472673717,-0.01164408042718057,0.01165128785664804
213,63360000516266e-18,-0.0016304565584946973,0.00794901915524815,0.008019638064388324,0.007988903823627824,-0.00796843140707304,-0.008001148356959586,0.003482515073205794,-0.00801648551971279,-0.008027759484664665,-0.00797160851268952,-740599560150601e-21,-7399100919736057e-22,-4081491176102792e-21,0.00010177063020470889,-5228782627214601e-20,-1391783385509826e-20,0.0003060342696245,-7739313521853974e-22,-0.00135678924017614,-0.001157963812372223,0.00034399979318154583
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,-0.00015651317138981602,-0.002455662688553517,-0.00955942269022897,0.0097843044789514,-0.009778855005673937,-0.009743299103326608,0.009786439221367016,0.002995870089594621,-0.009784749881975197,-0.009789839056134675,0.009787592419913338,-1518388290246142e-20,-17208156952996934e-22,-0.0022311600008331073,0.0009749347845223466,-0.0023093955719715314,-0.0002648365514785478,0.0023163094981989985,-9591824004061278e-20,-0.002296677124091151,-0.002240124500525409,0.002317213711275884
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,-0.00012205650384189415,-0.00023160881699921254,-0.0026046054954798337,0.0028025615519158,-0.0027639041066334635,-0.002757039103920611,0.0027441675983261027,-0.0025976003841408912,-0.0027919367701688957,-0.0028039325071778087,0.0014018282353318035,-13071530726820046e-21,-43305851789993133e-23,-0.0009475103585456363,0.0011133399544815195,-0.0010967250154235164,-0.00017109458000608146,0.0007320843359051865,-0.0010397940558506055,-0.000837121068764865,-0.0011133680020280479,0.0003409287135005684
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,-0.00036492611554861387,-0.004988163513163335,-0.013912041618910465,0.0144098250869239,-0.014401994950641095,-0.014368577605973654,0.014413740899338112,0.006449470993958428,-0.014411143378636138,-0.014415831069209073,0.014412922055065724,-6090807648631569e-20,-8734021284789728e-21,-0.004178767593357918,0.0033125310888209025,-0.004250737331839893,-0.0016344944704689002,0.004259621397270735,-0.00037413557770696326,-0.004251346212205298,-0.004203895953140274,0.004257435755489231
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,-33548689596582526e-22,-2100825898816716e-20,0.0007800288105518638,-0.0009523995771343746,-0.0007727091593867919,0.0009170852708740504,-0.0009243253222976713,6131602828982757e-20,0.0009772360146298176,0.0009815696580433783,0.0009435538426234499,22095912811243013e-24,49066196182445676e-24,-20799730161141783e-23,-4650033278368049e-21,-723936158058408e-21,0.0003135732707394735,12361223015212863e-22,2971577556590277e-23,-0.00022096241627227522,-662424603213585e-20,4987548464507885e-25
49,-0.0030672605365442696,-0.005153587455230091,-0.01448655747762806,0.014569446533953201,-0.014572981107373484,-0.014535575746452367,0.014562123286785189,-0.005619225380201431,-0.014572251106303113,-0.014575857723203023,0.014564053551216705,-0.00016981041808741826,5629886898006475e-21,-0.0028396269276027286,0.002664702270289143,-0.0028785996883413656,-0.0018444672806932627,0.0028715758595433682,-0.0010784859710115668,-0.002876630261851365,-0.0028628209820470985,0.0028712729269324833
218,-0.00046134672310560454,-0.003235472162038122,-0.011297190258799272,0.011346866513139986,-0.011346519088715867,-0.01130518217319798,0.011346977464290031,0.0015390507086830985,-0.011346614258010757,-0.01135184616973528,0.01134773911704512,2461391004626723e-21,2500470313387959e-21,-7643249346406256e-21,0.00011904587059283211,-8493704400028279e-20,-9000018210053584e-21,0.00010814884105297962,25522688695267526e-22,-0.000186264697840971,-0.0013019329470699004,4018172222680638e-20
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,-5025842941333569e-21,-27643652182662848e-21,0.0006624883627454059,-0.0009731132474153428,-0.0009178484958545646,-0.0009565061639664751,-0.0008488973965347507,8213894613266076e-20,0.0009751234500409434,-0.0010016813481289605,0.0009642766622650761,-11862738662909988e-24,-12074316154547793e-24,-1621507577861947e-23,35809931582531096e-25,-25999646859065084e-24,-640371245093363e-22,9304991881176061e-24,-11630066260731597e-24,-353717214008481e-21,-4038392861557133e-21,-11599847096754878e-24
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.0009101260746355866,-0.006770905721919851,0.017263253074779494,0.017312985265126257,0.017295781639746433,-0.017264414097719616,-0.01728140877827078,0.011789152157935523,-0.017307854913240606,-0.017319792602911277,-0.01730559063210424,10906586773162807e-22,22584826324945073e-22,-0.0013867541034371655,0.001670224326505626,-0.0036123587515198563,-0.0005757475430326342,0.0029741222841794257,-33603727695175056e-22,-0.004543671252051962,-0.004601622215547746,0.004517086172605683
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,-0.01884648622038343,-0.0264166068895082,-0.04052467558742756,0.04061342030528037,-0.04061680724843364,-0.04057935579839422,0.04060545255951009,-0.026093884512262466,-0.040616128355342784,-0.040619866822474204,0.04060759458395591,-0.003276839744106086,0.00010366700463049217,-0.01299932787598157,0.012825133829562074,-0.013038596594930674,-0.011806540275785316,0.013031550051415763,-0.010142785826228184,-0.013036625152662795,-0.013024885946346432,0.013031257641361704
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
